1624135044,Стоматология Cerecon,"[""https:\/\/p1.zoon.ru\/preview\/-3dlXVf4k4tp_AALIZDuIQ\/160x160x90\/1\/4\/e\/5e74b3a9fdb33a147704b492_5fd1edb59c2be.jpg"",""https:\/\/p1.zoon.ru\/preview\/lXE5FmdgGSOAJxwQm37Fqg\/160x160x90\/3\/c\/7\/5e74b3a9fdb33a147704b492_5fd1ed95ce79c.jpg"",""https:\/\/p0.zoon.ru\/preview\/dzwHmkB9lz8JuHhhd1NZFA\/160x160x90\/1\/2\/9\/5e74b3a9fdb33a147704b492_5fd1ed7b7d5d0.jpg"",""https:\/\/p2.zoon.ru\/preview\/oReEQe_1t0WiWxSAPxholQ\/160x160x90\/1\/e\/f\/5e74b3a9fdb33a147704b492_5fd1ed6da125f.jpg"",""https:\/\/p0.zoon.ru\/preview\/lB-vAJ56S0Xvvf1Uzf682g\/160x160x90\/1\/f\/a\/5e74b3a9fdb33a147704b492_5fd1ed9c28077.jpg""]","Медицинские центры, Стоматология под микроскопом , Базальная имплантация, Эндодонтия","м. Автозаводская (Московское центральное кольцо), пр-кт Андропова, д. 8, Москва","…Очень понравился врач: спокойный, вежливый и, главное – профессионал…",2021-19-06 23:36:16
1624135046,Esthetic Classic Dent,"[""https:\/\/p2.zoon.ru\/preview\/NJIV9em0qGgo60DjHsv4zg\/160x160x90\/1\/8\/1\/55e826b59da450a8678b4573_5d55802240fb9.jpg"",""https:\/\/p1.zoon.ru\/preview\/BWZKPoz5SA6N4vl5cgUVDg\/160x160x90\/1\/b\/4\/55e826b59da450a8678b4573_5d55802daac47.jpg"",""https:\/\/p2.zoon.ru\/preview\/KncaEkXnpEh3KHLTInCUmA\/160x160x90\/1\/3\/c\/55e826b59da450a8678b4573_5d558038c0254.jpg"",""https:\/\/p2.zoon.ru\/preview\/K82x0OZQGEY1QptG8TBA9A\/160x160x90\/1\/b\/e\/55e826b59da450a8678b4573_5d557ff1904be.jpg"",""https:\/\/p1.zoon.ru\/preview\/VRfZDbOOXWi9y4F6YsJnEA\/160x160x90\/1\/d\/4\/55e826b59da450a8678b4573_5d557fe4b4c53.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Красные ворота, Садовая-Черногрязская улица, 3Бс1, Москва","…В клинике проводили дезинфекцию, инструменты использовались индивидуальные для каждого пациента, были бахилы…",2021-19-06 23:36:17
1624135048,Стоматологическая клиника ИЛАТАН,"[""https:\/\/p1.zoon.ru\/preview\/NDcCN1ioiiLa4kiEAFrLbg\/160x160x90\/1\/0\/a\/53a07a9740c08809668b938f_565c8007ef26f.jpg"",""https:\/\/p1.zoon.ru\/preview\/ngTtoEpoNAgVeNp6yQmPNQ\/160x160x90\/1\/8\/7\/53a07a9740c08809668b938f_565c8008669be.jpg"",""https:\/\/p0.zoon.ru\/preview\/5FgUR6w3HrWtKt3VIk5Tkw\/160x160x90\/1\/3\/b\/53a07a9740c08809668b938f_565c8009d7122.jpg"",""https:\/\/p2.zoon.ru\/preview\/6HJ0pXUNlY-Su20j8Pz8pg\/160x160x90\/1\/7\/2\/53a07a9740c08809668b938f_565c801174d6f.jpg"",""https:\/\/p1.zoon.ru\/preview\/upfK3hOFi5CYYPT-TSupkg\/160x160x90\/1\/8\/b\/53a07a9740c08809668b938f_565c801358c8c.jpg""]","Медицинские центры, Бесплатная стоматология , Эндодонтия, Ортодонтия","м. Бабушкинская, проезд Дежнева, 19к1, 1 этаж, Москва",Врач Ольга Сергеевна Золотько — прекрасный специалист и человек…,2021-19-06 23:36:18
1624135049,Стоматологическая клиника доктора Разуменко,"[""https:\/\/p1.zoon.ru\/preview\/xxiuCXsb0IIjeCZP1Bf_9A\/160x160x90\/1\/c\/2\/4fd7642d3c72dd7e77000033_5de9132e322c3.jpg"",""https:\/\/p0.zoon.ru\/preview\/P7Oi_moqjX6QjhzCsBfTfw\/160x160x90\/1\/a\/e\/4fd7642d3c72dd7e77000033_5ffd6ca23cb94.jpg"",""https:\/\/p1.zoon.ru\/preview\/GqyFmHRh0gZUaR_TezaAGA\/160x160x90\/3\/f\/6\/4fd7642d3c72dd7e77000033_5de9134ce0e05.jpg"",""https:\/\/p0.zoon.ru\/preview\/VGr2HDMBBr-MQwTWlEgwNA\/160x160x90\/3\/7\/2\/4fd7642d3c72dd7e77000033_5de913392643d.jpg"",""https:\/\/p2.zoon.ru\/preview\/A98n5OW2XonvD4xfu6cO5A\/160x160x90\/1\/7\/9\/4fd7642d3c72dd7e77000033_5de9133828913.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Преображенская площадь, Краснобогатырская улица, 44с1, Москва","…Администратор быстро и дружелюбно проводила меня на место, несмотря на правила, где находится кабинет.",2021-19-06 23:36:18
1624135051,«Здоровье»,"[""https:\/\/p0.zoon.ru\/preview\/KB2oNref4824CyJSjwrn5w\/160x160x90\/1\/d\/b\/4f9728bb3c72dd4762000023_5d56855b51670.jpg"",""https:\/\/p0.zoon.ru\/preview\/OlfPJFoUXJRt4ufnNJM7Cw\/160x160x90\/1\/8\/e\/4f9728bb3c72dd4762000023_5fd089eb475da.jpg"",""https:\/\/p0.zoon.ru\/preview\/4LgoOIf9cyQIhP-zZThG9g\/160x160x90\/1\/5\/5\/4f9728bb3c72dd4762000023_5d56857dee501.jpg"",""https:\/\/p0.zoon.ru\/preview\/XnPphuDd9gYWJ_iPSNHGgg\/160x160x90\/1\/e\/e\/4f9728bb3c72dd4762000023_5d5685891822c.jpg"",""https:\/\/p2.zoon.ru\/preview\/3JkDW0yncHjhf1m36jGHbQ\/160x160x90\/1\/0\/b\/4f9728bb3c72dd4762000023_5d568583a63be.jpg""]","Медицинские центры, Перевозка больных , Капельница на дому, Справка в лагерь","проспект Космонавтов, 3б, Королёв","Вежливый персонал
Оформляли медицинскую карту в детский сад детям у педиатра Юшкевича Романа Юрьевича и остались очень довольны…",2021-19-06 23:36:19
1624135053,НораДент,"[""https:\/\/p1.zoon.ru\/preview\/3vFSuDgEhpUWkDl3AVui9Q\/160x160x90\/1\/9\/0\/5ae000e45d96e0593f7191e5_5ff983722e842.jpg"",""https:\/\/p0.zoon.ru\/preview\/mHBiMXnUltME_FMVfspDtQ\/160x160x90\/1\/4\/2\/5ae000e45d96e0593f7191e5_5ff983bb2edd4.jpg"",""https:\/\/p1.zoon.ru\/preview\/Xf-LA5yyT0Er7IfUoHwvRw\/160x160x90\/1\/f\/1\/5ae000e45d96e0593f7191e5_5ff9a4d909124.jpg"",""https:\/\/p0.zoon.ru\/preview\/-1o1aNk5-WTTXcXqJpsNqw\/160x160x90\/1\/8\/2\/5ae000e45d96e0593f7191e5_5ff9839e1a28c.jpg"",""https:\/\/p2.zoon.ru\/preview\/VjBqzDoXyV-SMTl3hjaozA\/160x160x90\/1\/f\/8\/5ae000e45d96e0593f7191e5_6051a8fabc30e.jpg""]","Медицинские центры, Стоматология под микроскопом , Базальная имплантация, Эндодонтия","м. Отрадное, улица Мусоргского, 5к1, Москва",Уже дважды посещала эту стоматологию…,2021-19-06 23:36:20
1624135055,Темегон,"[""https:\/\/p2.zoon.ru\/preview\/-BSmFSoNT3oD67A6XDAmRQ\/160x160x90\/1\/d\/5\/4fd1e7b23c72dd024b000021_5f06d938b56a5.jpg"",""https:\/\/p1.zoon.ru\/preview\/p_qp3usAV1cO1-Id9TaTfg\/160x160x90\/1\/8\/4\/4fd1e7b23c72dd024b000021_5f06d94c8d31a.jpg"",""https:\/\/p1.zoon.ru\/preview\/Z5btiPENgF_V4k3FOREJlA\/160x160x90\/1\/2\/7\/4fd1e7b23c72dd024b000021_5f06d8eb01626.jpg"",""https:\/\/p2.zoon.ru\/preview\/M2p6Ebio1f3KZXzlMslXuw\/160x160x90\/1\/a\/f\/4fd1e7b23c72dd024b000021_5f06d94757d83.jpg"",""https:\/\/p2.zoon.ru\/preview\/Vsb80oEakCEJtUUMc8nioA\/160x160x90\/1\/a\/b\/4fd1e7b23c72dd024b000021_5f06d94b90658.jpg""]","Медицинские центры, Базальная имплантация , Эндодонтия, Ортодонтия","Чехова, 6, Подольск","…Оборудование в стоматологии в хорошем состоянии, неисправностей и задержек не было…",2021-19-06 23:36:21
1624135057,УстаДент,"[""https:\/\/p0.zoon.ru\/preview\/xyAY4j3w8n4sObly17U9Yw\/160x160x90\/3\/1\/8\/5b9faecbe5944956de341ea8_6092849e47d9c.jpg"",""https:\/\/p2.zoon.ru\/preview\/ULw65oVBYFDGFB7zE6OKyQ\/160x160x90\/1\/1\/7\/5b9faecbe5944956de341ea8_609284a4b1009.jpg"",""https:\/\/p0.zoon.ru\/preview\/JmrT5pjAjXxK8bK7FpJdFw\/160x160x90\/1\/9\/0\/5b9faecbe5944956de341ea8_5ba36fa48f5e2.jpg"",""https:\/\/p0.zoon.ru\/preview\/Sln3VmoVx9Y029wff6K_4g\/160x160x90\/1\/a\/c\/5b9faecbe5944956de341ea8_609284bd4886a.jpg"",""https:\/\/p1.zoon.ru\/preview\/DWpRiIsp1xErl6QRWIocCA\/160x160x90\/1\/a\/3\/5b9faecbe5944956de341ea8_609284bc1cff3.jpg""]","Медицинские центры, Базальная имплантация , Эндодонтия, Ортодонтия","м. Кузьминки, Зеленодольская улица, 30к2, Москва","…Врач Факов все подробно рассказал, лечение провел качественно и аккуратно, больно не было…",2021-19-06 23:36:22
1624135059,ПолиКлиника Отрадное,"[""https:\/\/p0.zoon.ru\/preview\/wclxjUT8Jo52Jji5OOAtQg\/160x160x90\/1\/9\/0\/4f94e5823c72dda434000010_556f1af5f1ccf.jpg"",""https:\/\/p1.zoon.ru\/preview\/OGlzPkhhT7ob3Ageec9j7A\/160x160x90\/1\/a\/f\/4f94e5823c72dda434000010_556f1a7d993d9.jpg"",""https:\/\/p2.zoon.ru\/preview\/ci0CJvCWzw91ny823ZYxcQ\/160x160x90\/1\/6\/5\/4f94e5823c72dda434000010_556f1a92dc2f8.jpg"",""https:\/\/p2.zoon.ru\/preview\/OZRnwtL0Fj_iBNo-xZhBww\/160x160x90\/1\/7\/f\/4f94e5823c72dda434000010_556f1ab7a49dd.jpg"",""https:\/\/p1.zoon.ru\/preview\/Iew3TO9BJ4Wb3mlTR4FlsA\/160x160x90\/1\/8\/c\/4f94e5823c72dda434000010_556f1af445482.jpg""]","Медицинские центры, Капельница на дому , Справка в лагерь, Вызов медсестры на дом","м. Отрадное, Алтуфьевское шоссе, 28к1, Москва","Очень хороший врач, Юрий Игоревич помог мне избавится от большой проблемы!",2021-19-06 23:36:23
1624135061,Стоматология Мерри,"[""https:\/\/p2.zoon.ru\/preview\/f8FUKyHfo9zymDTMfcoSug\/160x160x90\/1\/a\/7\/55dad84f40c08881758b6afa_60059df9c5529.jpg"",""https:\/\/p1.zoon.ru\/preview\/Uy6nu1XT4aiN0dg5IqbXxA\/160x160x90\/1\/7\/b\/55dad84f40c08881758b6afa_60059df859caf.jpg"",""https:\/\/p0.zoon.ru\/preview\/CoApm0FmHRyVgbq2PT73oQ\/160x160x90\/1\/6\/5\/55dad84f40c08881758b6afa_60059df43ce7a.jpg"",""https:\/\/p2.zoon.ru\/preview\/dPTzZigStzCim4-zR1SfAg\/160x160x90\/1\/9\/9\/55dad84f40c08881758b6afa_60059de75b040.jpg"",""https:\/\/p0.zoon.ru\/preview\/VqxN2pj4o_7T78HyThK2Sw\/160x160x90\/1\/d\/9\/55dad84f40c08881758b6afa_60059df23cea3.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Новокосино, Юбилейный проспект, 66, Реутов","…В срочном поиске детского кабинета обнаружила, что некоторые уже закрыты и только Мерри из ближайших стоматологий до 21…",2021-19-06 23:36:24
1624135063,Стоматологическая клиника Dr.Kurov,"[""https:\/\/p1.zoon.ru\/preview\/6_f-jS_tQoBTVbVHHwvT2Q\/160x160x90\/1\/6\/2\/5b83cd799ce393652254d520_5ed51dc675f11.jpg"",""https:\/\/p2.zoon.ru\/preview\/ltqRyELAJydI6nbK4mEZag\/160x160x90\/1\/f\/9\/5b83cd799ce393652254d520_5ddd386d7a4ee.jpg"",""https:\/\/p0.zoon.ru\/preview\/P6XNXCBdlhkfpRVv-4k8Mg\/160x160x90\/1\/3\/0\/5b83cd799ce393652254d520_5ddd3868782eb.jpg"",""https:\/\/p2.zoon.ru\/preview\/Lx2hUL3jPsa8a9krsELcJg\/160x160x90\/1\/7\/e\/5b83cd799ce393652254d520_5ddd386dedc59.jpg"",""https:\/\/p2.zoon.ru\/preview\/MVIqK_uxJJZzw06g9Gq9WQ\/160x160x90\/1\/4\/d\/5b83cd799ce393652254d520_5ec7d32adb936.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. ЦСКА, Ходынский бульвар, 2, (ЖК Лайнер) на территории клиники располагается бесплатная парковка, Москва","…Мы знаем этого доктора, нас устраивает врач в том, что делает и какое лечение предлагает, ребенок комфортно себя чувствует у него на приеме и не боится ничего…",2021-19-06 23:36:25
1624135065,Стоматология Бескудниково,"[""https:\/\/p2.zoon.ru\/preview\/C22Jx1QNu6Sx3VDYeE-MeA\/160x160x90\/1\/8\/6\/5b2740fbbe295d7e40421e7e_5bf4fa041b65f.jpg"",""https:\/\/p2.zoon.ru\/preview\/UAKL9FwuduF947wSaeNX4Q\/160x160x90\/1\/0\/7\/5b2740fbbe295d7e40421e7e_5bf4fa00526a5.jpg"",""https:\/\/p2.zoon.ru\/preview\/dT4dNXeGmTw7kPKF00gFIw\/160x160x90\/1\/d\/1\/5b2740fbbe295d7e40421e7e_5bf4f9f783648.jpg"",""https:\/\/p0.zoon.ru\/preview\/8Lz1eNErPexcvxS2ngYw5g\/160x160x90\/1\/5\/d\/5b2740fbbe295d7e40421e7e_5bf4f9fa36a35.jpg"",""https:\/\/p2.zoon.ru\/preview\/ytRjKbcUf-8k0WMT5UpG-A\/160x160x90\/1\/4\/0\/5b2740fbbe295d7e40421e7e_5bf4f9ff3a646.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Верхние Лихоборы, Бескудниковский бульвар, 2А, Москва",Впечатления от этой клиники остались хорошие…,2021-19-06 23:36:26
1624135067,Стоматология Династия,"[""https:\/\/p2.zoon.ru\/preview\/JleRn2obNPHoN2wuBK0iEA\/160x160x90\/1\/0\/3\/5c53e892a5f14a75cb45de6d_5d5552f0136c8.jpg"",""https:\/\/p1.zoon.ru\/preview\/lsgJ_OwoyNw8ixgVoh3dTA\/160x160x90\/1\/f\/2\/5c53e892a5f14a75cb45de6d_5d5552e594476.jpg"",""https:\/\/p0.zoon.ru\/preview\/E9EnfD9llvrmhbvzq-YCKA\/160x160x90\/1\/e\/e\/5c53e892a5f14a75cb45de6d_5d5552f022aba.jpg"",""https:\/\/p2.zoon.ru\/preview\/Prg5f81Yx0djslAB9LaUEA\/160x160x90\/1\/b\/f\/5c53e892a5f14a75cb45de6d_5d555291b0574.jpg"",""https:\/\/p0.zoon.ru\/preview\/G0CHLjEgWebqD1AqlzIlqQ\/160x160x90\/1\/4\/2\/5c53e892a5f14a75cb45de6d_5d5552cb7da36.jpg""]","Медицинские центры, Базальная имплантация , Бесплатная стоматология, Эндодонтия","микрорайон Новая деревня, Набережная улица, 35к5, Пушкино",…Делал у очаровательного стоматолога Юлии Игоревны в Династии…,2021-19-06 23:36:27
1624135068,Дантистофф,"[""https:\/\/p0.zoon.ru\/preview\/rRgP89fer0zCfSvyKIYU2Q\/160x160x90\/1\/9\/9\/5b7e421d74d53a626f65e64c_5bb3bc0b777e3.jpg"",""https:\/\/p1.zoon.ru\/preview\/e1K4ElWtSXxSHp2OwibOwg\/160x160x90\/1\/b\/b\/5b7e421d74d53a626f65e64c_5bb3bbf790bd5.jpg"",""https:\/\/p2.zoon.ru\/preview\/w5JI_AHoleZ5hmM-aV-ngA\/160x160x90\/1\/8\/4\/5b7e421d74d53a626f65e64c_5bb3bbf9e2639.jpg"",""https:\/\/p2.zoon.ru\/preview\/7sHuJOrwsFy7DBJTCXKTLQ\/160x160x90\/1\/8\/8\/5b7e421d74d53a626f65e64c_5bb3bbf777b0d.jpg"",""https:\/\/p1.zoon.ru\/preview\/_W8fXwnwpr7T5s8CyGvxww\/160x160x90\/1\/3\/4\/5b7e421d74d53a626f65e64c_5bb3bbf73d82f.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Академическая, улица Винокурова, 2, Москва",…После реставрации просто бриллиант;) Моя благодарность врачу.,2021-19-06 23:36:27
1624135070,Стоматологическая клиника Стар,"[""https:\/\/p1.zoon.ru\/preview\/VOmAqUhpN7w9VRScanXDCg\/160x160x90\/1\/e\/8\/4fce37903c72dd583100000a_5cf0ff363d831.jpg"",""https:\/\/p2.zoon.ru\/preview\/yexFnY_i636UF9sS_Q1bMQ\/160x160x90\/1\/7\/6\/4fce37903c72dd583100000a_5cf0ff370c113.jpg"",""https:\/\/p0.zoon.ru\/preview\/Dgxd82ccqzSpm51IvnKAbw\/160x160x90\/1\/6\/f\/4fce37903c72dd583100000a_5cf0ff3706f1e.jpg"",""https:\/\/p2.zoon.ru\/preview\/kiy7d8t3WbQX7uULYHGYyw\/160x160x90\/1\/b\/9\/4fce37903c72dd583100000a_5cf0ff339c8fc.jpg"",""https:\/\/p0.zoon.ru\/preview\/dQXPcLiXNeKt4YzxeXn39A\/160x160x90\/1\/1\/e\/4fce37903c72dd583100000a_5cf0ff5d9cfa9.jpg""]","Медицинские центры, Программы комплексного обследования , Эндодонтия, Рентген ребенку","к251, Зеленоград",Мы обращались в клинику с ребенком…,2021-19-06 23:36:28
1624135072,Стоматологическая клиника ИЛАТАН,"[""https:\/\/p2.zoon.ru\/preview\/ezimoMwBwyhBUGG7iccohg\/160x160x90\/1\/3\/f\/569878d5067c99c81e8b456d_5832e8983f28e.jpg"",""https:\/\/p1.zoon.ru\/preview\/bVVwbGC4IWsra7p68kHTdw\/160x160x90\/1\/3\/d\/569878d5067c99c81e8b456d_5832e898be1c9.jpg"",""https:\/\/p2.zoon.ru\/preview\/mrH78zn6IoKmtER-rnXBvA\/160x160x90\/1\/f\/1\/569878d5067c99c81e8b456d_5832e89a1e9a3.jpg"",""https:\/\/p0.zoon.ru\/preview\/v5lrIrIZMcCfuA8Zn38q9Q\/160x160x90\/1\/7\/6\/569878d5067c99c81e8b456d_5832e896ed9de.jpg"",""https:\/\/p0.zoon.ru\/preview\/wsMCBVc8ZGHalYVDzNIDcQ\/160x160x90\/1\/2\/5\/569878d5067c99c81e8b456d_5832e89d8bef2.jpg""]","Медицинские центры, Бесплатная стоматология , Эндодонтия, Ортодонтия","м. Окружная, Коровинское шоссе, 3Ак1, Москва","…Посещала эту стоматологическую клинику несколько раз в течении 2х лет, полностью все устраивает и на данном этапе на другую стоматологию менять не буду…",2021-19-06 23:36:29
1624135074,Стоматологическая клиника Vimontale,"[""https:\/\/p2.zoon.ru\/preview\/1rYcQtN7mJPA7qln848P2Q\/160x160x90\/5\/3\/6\/5c00b9bea24fd975b04028e3_5d16072e88026.jpg"",""https:\/\/p2.zoon.ru\/preview\/Hh7Gx8hP269GJyz1XHI8ww\/160x160x90\/3\/a\/5\/5c00b9bea24fd975b04028e3_5d1607152872e.jpg"",""https:\/\/p1.zoon.ru\/preview\/bFwb9o3fhOg-tw6fwWzJyg\/160x160x90\/1\/2\/a\/5c00b9bea24fd975b04028e3_5c1b772ba5f5d.jpg"",""https:\/\/p0.zoon.ru\/preview\/-RVA95_9-gyY9QApXybVlw\/160x160x90\/5\/1\/c\/5c00b9bea24fd975b04028e3_5d160718ed89a.jpg"",""https:\/\/p1.zoon.ru\/preview\/Abp6UADUTGvlEV0k4Oz9KQ\/160x160x90\/3\/2\/7\/5c00b9bea24fd975b04028e3_5d16072f3bc37.jpg""]","Медицинские центры, Эндодонтия , Ортодонтия, Люминиры","м. Новогиреево, Зелёный проспект, 48к3, 1 этаж, Москва","…Никаких проблем с зубом нет, все хорошо прижилось и выглядит отлично.",2021-19-06 23:36:30
1624135076,Ваш Доктор.дмд,"[""https:\/\/p1.zoon.ru\/preview\/UrmtvBgHKATt-jhk46U0_w\/160x160x90\/1\/7\/5\/5c00b94da24fd975b04025ed_5feb19be1f6ea.jpg"",""https:\/\/p1.zoon.ru\/preview\/dSDm7YuDovQykHdfJMnXYw\/160x160x90\/1\/8\/e\/5c00b94da24fd975b04025ed_5feb14ca03b8c.jpg"",""https:\/\/p1.zoon.ru\/preview\/BoUQa6UYkFcXNtOuy-ALog\/160x160x90\/1\/5\/4\/5c00b94da24fd975b04025ed_5feb14d44db1d.jpg"",""https:\/\/p0.zoon.ru\/preview\/71P7ElUvys5YcGnwbEcjEA\/160x160x90\/1\/2\/4\/5c00b94da24fd975b04025ed_5feb14b4e81c9.jpg"",""https:\/\/p1.zoon.ru\/preview\/QBqhCcECo-nxIz4FZ1yscA\/160x160x90\/1\/1\/a\/5c00b94da24fd975b04025ed_5feb14db84968.jpg""]","Медицинские центры, Капельница на дому , Справка в лагерь, ЭКГ на дому","Лунная, 29, 1 этаж, Домодедово","…Думала хорошая клиника, а оказалась что медсестра не могла укол поставить нормально, с капельницей не могла разобраться, хамское отношение к пациентам!",2021-19-06 23:36:31
